I0,PA500,HFS,DA,Area,A/DA,Max IP,DR,P,Class,Max IP,I0,DA,PA500
0.83625,1.1071,-2.4706,-0.062945,1,,,,,,,0.83625,-0.062945,1.1071
0.60731,3.9544,-4.772,-4.4853,1,,,,,,,0.60731,-4.4853,3.9544
-4.8861,7.0542,-0.17252,-6.959,1,,,,,,,-4.8861,-6.959,7.0542
-3.1366,0.42212,2.6225,-0.064238,1,,,,,,,-3.1366,-0.064238,0.42212
-2.5754,-5.6574,6.103,0.65214,1,,,,,,,-2.5754,0.65214,-5.6574
-1.8782,-6.5865,4.8486,-0.021566,1,,,,,,,-1.8782,-0.021566,-6.5865
0.24261,0.57318,-1.9402,0.44007,1,,,,,,,0.24261,0.44007,0.57318
1.296,4.2855,-4.8457,-2.9013,1,,,,,,,1.296,-2.9013,4.2855
0.25943,5.0097,-5.0394,-6.3862,1,,,,,,,0.25943,-6.3862,5.0097
-5.873,9.1752,-0.27448,-6.0422,1,,,,,,,-5.873,-6.0422,9.1752
-3.4605,2.6901,0.16165,-1.0224,1,,,,,,,-3.4605,-1.0224,2.6901
-2.3797,-1.4402,1.1273,0.16076,1,,,,,,,-2.3797,0.16076,-1.4402
-1.2424,-1.7175,-0.52553,-0.21036,1,,,,,,,-1.2424,-0.21036,-1.7175
0.20216,1.9182,-3.2828,-0.61768,1,,,,,,,0.20216,-0.61768,1.9182
0.59823,3.5012,-3.9795,-1.7841,1,,,,,,,0.59823,-1.7841,3.5012
-0.77995,3.2322,-3.282,-3.1004,1,,,,,,,-0.77995,-3.1004,3.2322
-4.1409,3.4619,-0.47841,-3.8879,1,,,,,,,-4.1409,-3.8879,3.4619
-6.5084,8.7696,0.23191,-3.937,1,,,,,,,-6.5084,-3.937,8.7696
-4.4996,3.4288,0.56265,-1.1672,1,,,,,,,-4.4996,-1.1672,3.4288
-3.3125,0.10139,0.55323,-0.2957,1,,,,,,,-3.3125,-0.2957,0.10139
-1.9423,0.3766,-1.2898,-0.82458,1,,,,,,,-1.9423,-0.82458,0.3766
-0.75793,2.5349,-3.0464,-1.2629,1,,,,,,,-0.75793,-1.2629,2.5349
-0.95403,1.9824,-2.3163,-1.1957,1,,,,,,,-0.95403,-1.1957,1.9824
-2.2173,1.4671,-0.72689,-1.1724,1,,,,,,,-2.2173,-1.1724,1.4671
-2.799,1.9679,-0.42357,-2.1125,1,,,,,,,-2.799,-2.1125,1.9679
-1.8629,-0.84841,2.5377,0.097399,1,,,,,,,-1.8629,0.097399,-0.84841
-3.5916,-6.2285,10.2389,-1.1543,1,,,,,,,-3.5916,-1.1543,-6.2285
-5.1216,-5.3118,10.3846,-1.0612,1,,,,,,,-5.1216,-1.0612,-5.3118
-3.2854,4.0372,-0.45356,-1.8228,1,,,,,,,-3.2854,-1.8228,4.0372
-0.56877,1.4174,-1.4252,-1.1246,1,,,,,,,-0.56877,-1.1246,1.4174
-2.3518,-4.8359,6.6479,-0.060358,1,,,,,,,-2.3518,-0.060358,-4.8359
-4.4861,-13.2889,17.3087,-3.2194,1,,,,,,,-4.4861,-3.2194,-13.2889
-4.3876,-7.7267,11.9655,-1.4543,1,,,,,,,-4.3876,-1.4543,-7.7267
-3.3604,-0.32696,2.1324,0.6017,1,,,,,,,-3.3604,0.6017,-0.32696
-1.0112,2.9984,-1.1664,-1.6185,1,,,,,,,-1.0112,-1.6185,2.9984
0.030219,-1.0512,1.4024,0.77369,1,,,,,,,0.030219,0.77369,-1.0512
-1.6514,-8.4985,9.1122,1.2379,1,,,,,,,-1.6514,1.2379,-8.4985
-3.2692,-12.7406,15.5573,-0.14182,1,,,,,,,-3.2692,-0.14182,-12.7406
-2.5701,-6.8452,8.9999,2.1353,1,,,,,,,-2.5701,2.1353,-6.8452
-1.3066,0.25244,0.7623,1.7758,1,,,,,,,-1.3066,1.7758,0.25244
-1.6637,3.2881,-2.2701,-2.2224,1,,,,,,,-1.6637,-2.2224,3.2881
-0.55008,2.8659,-1.6488,-2.4319,1,,,,,,,-0.55008,-2.4319,2.8659
0.21431,-0.69529,0.87711,0.29653,1,,,,,,,0.21431,0.29653,-0.69529
-0.77288,-7.4473,6.492,0.36119,1,,,,,,,-0.77288,0.36119,-7.4473
-1.8391,-9.0883,9.2416,-0.10432,1,,,,,,,-1.8391,-0.10432,-9.0883
-0.63298,-5.1277,4.5624,1.4797,1,,,,,,,-0.63298,1.4797,-5.1277
0.0040545,0.62905,-0.64121,0.75817,1,,,,,,,0.0040545,0.75817,0.62905
-0.28696,3.1784,-3.5767,-3.1896,1,,,,,,,-0.28696,-3.1896,3.1784
-5.2406,6.6258,-0.19908,-6.8607,1,,,,,,,-5.2406,-6.8607,6.6258
-1.4446,2.1438,-0.47241,-1.6677,1,,,,,,,-1.4446,-1.6677,2.1438
-0.65767,-2.8018,3.7115,0.99739,1,,,,,,,-0.65767,0.99739,-2.8018
-1.5449,-10.1498,9.6152,-1.2332,1,,,,,,,-1.5449,-1.2332,-10.1498
-2.8957,-12.0205,11.9149,-2.7552,1,,,,,,,-2.8957,-2.7552,-12.0205
-0.81479,-5.7381,4.3919,0.3211,1,,,,,,,-0.81479,0.3211,-5.7381
0.50225,0.65388,-1.1793,0.39998,1,,,,,,,0.50225,0.39998,0.65388
0.74521,3.6357,-4.4044,-4.1414,1,,,,,,,0.74521,-4.1414,3.6357
-2.9146,4.0537,-0.45699,-4.0327,1,,,,,,,-2.9146,-4.0327,4.0537
-1.3907,-1.3781,2.3055,-0.021566,1,,,,,,,-1.3907,-0.021566,-1.3781
-1.786,-8.1157,7.0858,-1.2112,1,,,,,,,-1.786,-1.2112,-8.1157
-1.7322,-9.2828,7.719,-1.7168,1,,,,,,,-1.7322,-1.7168,-9.2828
0.55298,-3.4619,1.7048,1.1008,1,,,,,,,0.55298,1.1008,-3.4619
2.031,1.852,-3.0121,0.003003,1,,,,,,,2.031,0.003003,1.852
1.2279,4.0309,-4.6435,-3.9125,1,,,,,,,1.2279,-3.9125,4.0309
-4.2249,6.2699,0.15822,-5.5457,1,,,,,,,-4.2249,-5.5457,6.2699
-2.5346,-0.77392,3.3602,0.00171,1,,,,,,,-2.5346,0.00171,-0.77392
-1.749,-6.332,6.0987,0.14266,1,,,,,,,-1.749,0.14266,-6.332
-0.539,-5.167,3.4399,0.052141,1,,,,,,,-0.539,0.052141,-5.167
1.5631,0.89599,-1.9702,0.65472,1,,,,,,,1.5631,0.65472,0.89599
2.3917,4.5565,-4.9888,-2.8987,1,,,,,,,2.3917,-2.8987,4.5565
0.89512,4.7738,-4.8431,-5.5909,1,,,,,,,0.89512,-5.5909,4.7738
-5.4808,8.1819,0.27818,-5.0323,1,,,,,,,-5.4808,-5.0323,8.1819
-2.8833,1.7713,0.68946,-0.4638,1,,,,,,,-2.8833,-0.4638,1.7713
-1.4174,-2.2535,1.518,0.61981,1,,,,,,,-1.4174,0.61981,-2.2535
0.4283,-0.94981,-1.0731,0.3211,1,,,,,,,0.4283,0.3211,-0.94981
1.5904,2.2121,-3.1183,-0.11725,1,,,,,,,1.5904,-0.11725,2.2121
1.7425,3.6833,-4.0129,-1.7207,1,,,,,,,1.7425,-1.7207,3.6833
-0.23356,3.2405,-3.0669,-2.7784,1,,,,,,,-0.23356,-2.7784,3.2405
-3.6227,3.9958,-0.35845,-3.9047,1,,,,,,,-3.6227,-3.9047,3.9958
-6.1536,7.9295,0.61663,-3.2646,1,,,,,,,-6.1536,-3.2646,7.9295
-3.9172,2.6652,0.78886,-0.7819,1,,,,,,,-3.9172,-0.7819,2.6652
-2.2214,-0.23798,0.56008,0.05602,1,,,,,,,-2.2214,0.05602,-0.23798
-0.49241,0.89392,-1.6283,-0.56854,1,,,,,,,-0.49241,-0.56854,0.89392
0.26517,2.4066,-2.8416,-0.59958,1,,,,,,,0.26517,-0.59958,2.4066
-0.10234,1.8189,-2.2169,-0.56725,1,,,,,,,-0.10234,-0.56725,1.8189
-1.6176,1.0926,-0.35502,-0.59958,1,,,,,,,-1.6176,-0.59958,1.0926
-1.8448,1.254,0.27218,-1.0728,1,,,,,,,-1.8448,-1.0728,1.254
-1.2786,-2.4087,4.5735,0.47627,1,,,,,,,-1.2786,0.47627,-2.4087
-2.902,-7.6563,11.8318,-0.84268,1,,,,,,,-2.902,-0.84268,-7.6563
-4.3773,-5.5167,10.939,-0.4082,1,,,,,,,-4.3773,-0.4082,-5.5167
-2.0529,3.8385,-0.79544,-1.2138,1,,,,,,,-2.0529,-1.2138,3.8385
0.18868,0.70148,-0.51182,0.0055892,1,,,,,,,0.18868,0.0055892,0.70148
-1.7279,-6.841,8.9494,0.68058,1,,,,,,,-1.7279,0.68058,-6.841
-3.3793,-13.7731,17.9274,-2.0323,1,,,,,,,-3.3793,-2.0323,-13.7731
-3.1273,-7.1121,11.3897,-0.083634,1,,,,,,,-3.1273,-0.083634,-7.1121
-2.121,-0.05588,1.949,1.353,1,,,,,,,-2.121,1.353,-0.05588
-1.7697,3.4329,-1.2144,-2.3789,1,,,,,,,-1.7697,-2.3789,3.4329
-0.0012852,0.13863,-0.19651,0.0081754,1,,,,,,,-0.0012852,0.0081754,0.13863
-1.682,-6.8121,7.1398,1.3323,1,,,,,,,-1.682,1.3323,-6.8121
-3.4917,-12.1736,14.3689,-0.61639,1,,,,,,,-3.4917,-0.61639,-12.1736
-3.1158,-8.6289,10.4403,0.97153,1,,,,,,,-3.1158,0.97153,-8.6289
-2.0891,-0.48422,1.704,1.7435,1,,,,,,,-2.0891,1.7435,-0.48422
-1.6936,2.7852,-2.1835,-1.9276,1,,,,,,,-1.6936,-1.9276,2.7852
-1.2846,3.2715,-1.7671,-3.2608,1,,,,,,,-1.2846,-3.2608,3.2715
-0.092194,0.39315,-0.32846,-0.13794,1,,,,,,,-0.092194,-0.13794,0.39315
-1.0292,-6.3879,5.5255,0.79955,1,,,,,,,-1.0292,0.79955,-6.3879
-2.2083,-9.1069,8.9991,-0.28406,1,,,,,,,-2.2083,-0.28406,-9.1069
-1.0744,-6.3113,5.355,0.80472,1,,,,,,,-1.0744,0.80472,-6.3113
-0.51003,-0.23591,0.020273,0.76334,1,,,,,,,-0.51003,0.76334,-0.23591
-0.36372,3.0439,-3.4816,-2.7836,1,,,,,,,-0.36372,-2.7836,3.0439
-6.3979,6.4479,1.0836,-6.6176,1,,,,,,,-6.3979,-6.6176,6.4479
-2.2501,3.3129,-0.88369,-2.8974,1,,,,,,,-2.2501,-2.8974,3.3129
-1.1859,-1.2519,2.2635,0.77239,1,,,,,,,-1.1859,0.77239,-1.2519
-1.8076,-8.8131,8.7086,-0.21682,1,,,,,,,-1.8076,-0.21682,-8.8131
-3.3863,-12.9889,13.0545,-2.7202,1,,,,,,,-3.3863,-2.7202,-12.9889
-1.4106,-7.108,5.6454,0.31335,1,,,,,,,-1.4106,0.31335,-7.108
-0.21394,-0.68287,0.096532,1.1965,1,,,,,,,-0.21394,1.1965,-0.68287
0.48797,3.5674,-4.3882,-3.8116,1,,,,,,,0.48797,-3.8116,3.5674
-3.8167,5.1401,-0.65063,-5.4306,1,,,,,,,-3.8167,-5.4306,5.1401
-1.9555,0.20692,1.2473,-0.3707,1,,,,,,,-1.9555,-0.3707,0.20692
-2.1786,-6.4479,6.0344,-0.20777,1,,,,,,,-2.1786,-0.20777,-6.4479
-2.3299,-9.9532,8.4756,-1.8733,1,,,,,,,-2.3299,-1.8733,-9.9532
0.0031201,-4.0061,1.7956,0.91722,1,,,,,,,0.0031201,0.91722,-4.0061
1.3518,1.0595,-2.3437,0.39998,1,,,,,,,1.3518,0.39998,1.0595
1.2309,3.8923,-4.8277,-4.0069,1,,,,,,,1.2309,-4.0069,3.8923
-5.0301,7.5032,-0.13396,-7.5034,1,,,,,,,-5.0301,-7.5034,7.5032
-3.0799,0.60836,2.7039,-0.23751,1,,,,,,,-3.0799,-0.23751,0.60836
-2.2987,-5.227,5.63,0.91722,1,,,,,,,-2.2987,0.91722,-5.227
-1.239,-6.541,4.8151,-0.033204,1,,,,,,,-1.239,-0.033204,-6.541
0.75896,0.29176,-1.6506,0.83834,1,,,,,,,0.75896,0.83834,0.29176
1.6799,4.2068,-4.5398,-2.3931,1,,,,,,,1.6799,-2.3931,4.2068
0.63655,5.2022,-5.2159,-6.1211,1,,,,,,,0.63655,-6.1211,5.2022
-6.0598,9.2952,-0.43642,-6.3694,1,,,,,,,-6.0598,-6.3694,9.2952
-3.518,2.8763,0.1548,-1.2086,1,,,,,,,-3.518,-1.2086,2.8763
-2.0336,-1.4092,1.1582,0.36507,1,,,,,,,-2.0336,0.36507,-1.4092
-0.69745,-1.7672,-0.34474,-0.12372,1,,,,,,,-0.69745,-0.12372,-1.7672
0.75108,1.9161,-3.1098,-0.20518,1,,,,,,,0.75108,-0.20518,1.9161
0.84546,3.4826,-3.6307,-1.3961,1,,,,,,,0.84546,-1.3961,3.4826
-0.55648,3.2136,-3.3085,-2.7965,1,,,,,,,-0.55648,-2.7965,3.2136
-3.6817,3.2239,-0.69347,-3.4004,1,,,,,,,-3.6817,-3.4004,3.2239
-6.7526,8.8172,-0.061983,-3.725,1,,,,,,,-6.7526,-3.725,8.8172
-4.577,3.4515,0.66719,-0.94742,1,,,,,,,-4.577,-0.94742,3.4515
-2.9883,0.31245,0.45041,0.068951,1,,,,,,,-2.9883,0.068951,0.31245
-1.4781,0.14277,-1.1622,-0.48579,1,,,,,,,-1.4781,-0.48579,0.14277
-0.46651,2.3383,-2.9812,-1.0431,1,,,,,,,-0.46651,-1.0431,2.3383
-0.8734,1.6533,-2.1964,-0.78061,1,,,,,,,-0.8734,-0.78061,1.6533
-2.1234,1.1815,-0.55552,-0.81165,1,,,,,,,-2.1234,-0.81165,1.1815
-2.3142,2.0838,-0.46813,-1.6767,1,,,,,,,-2.3142,-1.6767,2.0838
-1.4233,-0.98912,2.3586,0.39481,1,,,,,,,-1.4233,0.39481,-0.98912
-3.0866,-6.6362,10.5405,-0.89182,1,,,,,,,-3.0866,-0.89182,-6.6362
-4.7331,-6.1789,11.388,-1.0741,1,,,,,,,-4.7331,-1.0741,-6.1789
-2.8829,3.8964,-0.1888,-1.1672,1,,,,,,,-2.8829,-1.1672,3.8964
-0.036127,1.525,-1.4089,-0.76121,1,,,,,,,-0.036127,-0.76121,1.525
-1.7104,-4.778,6.2109,0.3974,1,,,,,,,-1.7104,0.3974,-4.778
-3.8203,-13.0551,16.9583,-2.3052,1,,,,,,,-3.8203,-2.3052,-13.0551
-3.7181,-8.5089,12.363,-0.95518,1,,,,,,,-3.7181,-0.95518,-8.5089
-2.899,-0.60424,2.6045,1.3776,1,,,,,,,-2.899,1.3776,-0.60424
-0.98193,2.7956,-1.2341,-1.5668,1,,,,,,,-0.98193,-1.5668,2.7956
-0.17296,-1.1816,1.3818,0.7336,1,,,,,,,-0.17296,0.7336,-1.1816
-1.9409,-8.6848,9.155,0.94049,1,,,,,,,-1.9409,0.94049,-8.6848
-3.5713,-12.4922,14.8881,-0.47027,1,,,,,,,-3.5713,-0.47027,-12.4922
-2.9915,-6.6258,8.6521,1.8198,1,,,,,,,-2.9915,1.8198,-6.6258
-1.8483,0.31038,0.77344,1.4189,1,,,,,,,-1.8483,1.4189,0.31038
-2.2677,3.2964,-2.2563,-2.4642,1,,,,,,,-2.2677,-2.4642,3.2964
-0.50816,2.868,-1.8108,-2.2612,1,,,,,,,-0.50816,-2.2612,2.868
0.14329,-1.0885,1.0039,0.48791,1,,,,,,,0.14329,0.48791,-1.0885
-0.90784,-7.9026,6.7807,0.34179,1,,,,,,,-0.90784,0.34179,-7.9026
-2.0042,-9.3676,9.3333,-0.10303,1,,,,,,,-2.0042,-0.10303,-9.3676
-0.93587,-5.1008,4.5367,1.3866,1,,,,,,,-0.93587,1.3866,-5.1008
-0.40804,0.54214,-0.52725,0.6586,1,,,,,,,-0.40804,0.6586,0.54214
-0.8172,3.3812,-3.6684,-3.456,1,,,,,,,-0.8172,-3.456,3.3812
-4.8392,6.6755,-0.24278,-6.5775,1,,,,,,,-4.8392,-6.5775,6.6755
-1.2792,2.1376,-0.47584,-1.3974,1,,,,,,,-1.2792,-1.3974,2.1376
-0.66008,-3.226,3.8058,1.1836,1,,,,,,,-0.66008,1.1836,-3.226
-1.7713,-10.7665,10.2184,-1.0043,1,,,,,,,-1.7713,-1.0043,-10.7665
-3.0061,-12.2377,11.9552,-2.1603,1,,,,,,,-3.0061,-2.1603,-12.2377
-1.1022,-5.8395,4.5641,0.68705,1,,,,,,,-1.1022,0.68705,-5.8395
0.11806,0.39108,-0.98223,0.42843,1,,,,,,,0.11806,0.42843,0.39108
0.11686,3.735,-4.4379,-4.3741,1,,,,,,,0.11686,-4.3741,3.735
-2.7264,3.9213,-0.49212,-3.6371,1,,,,,,,-2.7264,-3.6371,3.9213
-1.2369,-1.6906,2.518,0.51636,1,,,,,,,-1.2369,0.51636,-1.6906
-1.8439,-8.6475,7.6796,-0.66682,1,,,,,,,-1.8439,-0.66682,-8.6475
-1.8554,-9.6035,7.7764,-0.97716,1,,,,,,,-1.8554,-0.97716,-9.6035
0.16358,-3.3584,1.3749,1.3569,1,,,,,,,0.16358,1.3569,-3.3584
1.5077,1.9596,-3.0584,-0.12243,1,,,,,,,1.5077,-0.12243,1.9596
0.67886,4.1199,-4.569,-4.1414,1,,,,,,,0.67886,-4.1414,4.1199
-3.9934,5.8333,0.54723,-4.9379,1,,,,,,,-3.9934,-4.9379,5.8333
-2.3898,-0.78427,3.0141,0.76205,1,,,,,,,-2.3898,0.76205,-0.78427
-1.7976,-6.7686,6.6753,0.89912,1,,,,,,,-1.7976,0.89912,-6.7686
-0.70867,-5.5602,4.0483,0.903,1,,,,,,,-0.70867,0.903,-5.5602
1.0194,1.1029,-2.3,0.59395,1,,,,,,,1.0194,0.59395,1.1029
1.7875,4.78,-5.1362,-3.2362,1,,,,,,,1.7875,-3.2362,4.78
0.27331,4.8773,-4.9194,-5.8198,1,,,,,,,0.27331,-5.8198,4.8773
-5.1661,8.0433,0.044265,-4.4983,1,,,,,,,-5.1661,-4.4983,8.0433
-2.7028,1.6327,0.83598,-0.091393,1,,,,,,,-2.7028,-0.091393,1.6327
-1.4904,-2.2183,1.6054,0.89394,1,,,,,,,-1.4904,0.89394,-2.2183
-0.014902,-1.0243,-0.94024,0.64955,1,,,,,,,-0.014902,0.64955,-1.0243
0.88992,2.2638,-3.1046,-0.11855,1,,,,,,,0.88992,-0.11855,2.2638
1.0637,3.6957,-4.1594,-1.9379,1,,,,,,,1.0637,-1.9379,3.6957
-0.8471,3.1329,-3.0112,-2.9388,1,,,,,,,-0.8471,-2.9388,3.1329
-3.9594,4.0289,-0.35845,-3.8957,1,,,,,,,-3.9594,-3.8957,4.0289
-5.8818,7.6584,0.5558,-2.9155,1,,,,,,,-5.8818,-2.9155,7.6584
-3.7747,2.5162,0.83341,-0.30993,1,,,,,,,-3.7747,-0.30993,2.5162
-2.4198,-0.24418,0.70146,0.41809,1,,,,,,,-2.4198,0.41809,-0.24418
-0.83535,0.80494,-1.6411,-0.19225,1,,,,,,,-0.83535,-0.19225,0.80494
-0.30432,2.6528,-2.7756,-0.65647,1,,,,,,,-0.30432,-0.65647,2.6528
-0.60254,1.7237,-2.1501,-0.77027,1,,,,,,,-0.60254,-0.77027,1.7237
-2.1059,1.1815,-0.53324,-0.82716,1,,,,,,,-2.1059,-0.82716,1.1815
-2.0441,1.2271,0.18564,-1.091,1,,,,,,,-2.0441,-1.091,1.2271
-1.5621,-2.2121,4.2591,0.27972,1,,,,,,,-1.5621,0.27972,-2.2121
-3.2305,-7.2135,11.6433,-0.94613,1,,,,,,,-3.2305,-0.94613,-7.2135
-4.8426,-4.9932,10.4052,-0.53104,1,,,,,,,-4.8426,-0.53104,-4.9932
-2.3147,3.6668,-0.6969,-1.2474,1,,,,,,,-2.3147,-1.2474,3.6668
-0.11716,0.60422,-0.38587,-0.059065,1,,,,,,,-0.11716,-0.059065,0.60422
-2.0066,-6.719,9.0162,0.099985,1,,,,,,,-2.0066,0.099985,-6.719
-3.6961,-13.6779,17.5795,-2.6181,1,,,,,,,-3.6961,-2.6181,-13.6779
-3.6012,-6.5389,10.5234,-0.48967,1,,,,,,,-3.6012,-0.48967,-6.5389
-2.6286,0.18002,1.7956,0.97282,1,,,,,,,-2.6286,0.97282,0.18002
-0.82601,2.9611,-1.2864,-1.4647,1,,,,,,,-0.82601,-1.4647,2.9611
0.31803,-0.99326,1.0947,0.88619,1,,,,,,,0.31803,0.88619,-0.99326
-1.4454,-8.4385,8.8483,0.96894,1,,,,,,,-1.4454,0.96894,-8.4385
-3.1423,-13.0365,15.6773,-0.66165,1,,,,,,,-3.1423,-0.66165,-13.0365
-2.5373,-6.959,8.8054,1.5289,1,,,,,,,-2.5373,1.5289,-6.959
-1.366,0.18416,0.90539,1.5806,1,,,,,,,-1.366,1.5806,0.18416
-1.7064,3.3088,-2.2829,-2.1978,1,,,,,,,-1.7064,-2.1978,3.3088
-0.41965,2.9094,-1.7859,-2.2069,1,,,,,,,-0.41965,-2.2069,2.9094
0.37637,-0.82358,0.78543,0.74524,1,,,,,,,0.37637,0.74524,-0.82358
-0.55355,-7.9233,6.7156,0.74394,1,,,,,,,-0.55355,0.74394,-7.9233
-1.6001,-9.5828,9.4044,0.081882,1,,,,,,,-1.6001,0.081882,-9.5828
-0.37013,-5.554,4.7749,1.547,1,,,,,,,-0.37013,1.547,-5.554
0.12126,0.22347,-0.47327,0.97024,1,,,,,,,0.12126,0.97024,0.22347
-0.27068,3.2674,-3.5562,-3.0888,1,,,,,,,-0.27068,-3.0888,3.2674
-5.119,6.6486,-0.049987,-6.5206,1,,,,,,,-5.119,-6.5206,6.6486
-1.3946,2.3134,-0.44499,-1.4905,1,,,,,,,-1.3946,-1.4905,2.3134
-0.69879,-3.3771,4.1211,1.5043,1,,,,,,,-0.69879,1.5043,-3.3771
-1.48,-10.5244,9.9176,-0.5026,1,,,,,,,-1.48,-0.5026,-10.5244
-2.6649,-12.813,12.6689,-1.9082,1,,,,,,,-2.6649,-1.9082,-12.813
-0.62684,-6.301,4.7843,1.106,1,,,,,,,-0.62684,1.106,-6.301
0.518,0.25865,-0.84085,0.96118,1,,,,,,,0.518,0.96118,0.25865
0.64376,3.764,-4.4738,-4.0483,1,,,,,,,0.64376,-4.0483,3.764
-2.9821,4.1986,-0.5898,-3.9642,1,,,,,,,-2.9821,-3.9642,4.1986
-1.4628,-1.5706,2.4357,0.49826,1,,,,,,,-1.4628,0.49826,-1.5706
-1.7101,-8.7903,7.9735,-0.45475,1,,,,,,,-1.7101,-0.45475,-8.7903
-1.5572,-9.8808,8.1088,-1.0806,1,,,,,,,-1.5572,-1.0806,-9.8808
0.74428,-3.7723,1.6131,1.5754,1,,,,,,,0.74428,1.5754,-3.7723
2.0177,1.7982,-2.9581,0.2099,1,,,,,,,2.0177,0.2099,1.7982
1.164,3.913,-4.5544,-3.8672,1,,,,,,,1.164,-3.8672,3.913
-4.3667,6.0692,0.57208,-5.4668,1,,,,,,,-4.3667,-5.4668,6.0692
-2.5919,-1.0553,3.8949,0.77757,1,,,,,,,-2.5919,0.77757,-1.0553
-1.8046,-6.8141,6.7019,1.1681,1,,,,,,,-1.8046,1.1681,-6.8141
-0.71868,-5.7154,3.8298,1.0233,1,,,,,,,-0.71868,1.0233,-5.7154
1.4378,0.66837,-2.0267,1.0271,1,,,,,,,1.4378,1.0271,0.66837
2.1943,4.5503,-4.976,-2.7254,1,,,,,,,2.1943,-2.7254,4.5503
0.7376,4.8525,-4.7986,-5.6659,1,,,,,,,0.7376,-5.6659,4.8525
-5.637,8.1261,0.13081,-5.0142,1,,,,,,,-5.637,-5.0142,8.1261
-3.0193,1.7775,0.73745,-0.45346,1,,,,,,,-3.0193,-0.45346,1.7775
-1.6706,-2.09,1.584,0.71162,1,,,,,,,-1.6706,0.71162,-2.09
-0.1269,-1.1505,-0.95138,0.57843,1,,,,,,,-0.1269,0.57843,-1.1505
1.2198,2.0982,-3.1954,0.12843,1,,,,,,,1.2198,0.12843,2.0982
1.4501,3.6067,-4.0557,-1.5966,1,,,,,,,1.4501,-1.5966,3.6067
-0.40857,3.0977,-2.9607,-2.6892,1,,,,,,,-0.40857,-2.6892,3.0977
-3.8952,3.8157,-0.31304,-3.8194,1,,,,,,,-3.8952,-3.8194,3.8157
-6.3679,8.0102,0.4247,-3.2207,1,,,,,,,-6.3679,-3.2207,8.0102
-4.1429,2.7749,0.68261,-0.71984,1,,,,,,,-4.1429,-0.71984,2.7749
-2.6864,-0.097265,0.61663,0.061192,1,,,,,,,-2.6864,0.061192,-0.097265
-1.0555,0.79459,-1.6968,-0.46768,1,,,,,,,-1.0555,-0.46768,0.79459
-0.29858,2.4769,-2.9512,-0.66165,1,,,,,,,-0.29858,-0.66165,2.4769
-0.49948,1.7734,-2.2469,-0.68104,1,,,,,,,-0.49948,-0.68104,1.7734
-1.9881,0.99945,-0.28562,-0.70044,1,,,,,,,-1.9881,-0.70044,0.99945
-1.9389,1.5706,0.045979,-1.122,1,,,,,,,-1.9389,-1.122,1.5706
-1.4375,-1.8624,4.026,0.55127,1,,,,,,,-1.4375,0.55127,-1.8624
-3.1875,-7.5756,11.8678,-0.57889,1,,,,,,,-3.1875,-0.57889,-7.5756
-4.6765,-5.6636,10.969,-0.33449,1,,,,,,,-4.6765,-0.33449,-5.6636
-2.0285,3.8468,-0.63435,-1.175,1,,,,,,,-2.0285,-1.175,3.8468
0.26637,0.73252,-0.67891,0.03533,1,,,,,,,0.26637,0.03533,0.73252
-1.7589,-6.4624,8.4773,0.31981,1,,,,,,,-1.7589,0.31981,-6.4624
-3.5985,-13.6593,17.6052,-2.4927,1,,,,,,,-3.5985,-2.4927,-13.6593
-3.3582,-7.2404,11.4419,-0.57113,1,,,,,,,-3.3582,-0.57113,-7.2404
-2.3629,-0.10554,1.9336,1.1358,1,,,,,,,-2.3629,1.1358,-0.10554
-2.1802,3.3791,-1.2256,-2.6621,1,,,,,,,-2.1802,-2.6621,3.3791
-0.40951,-0.15521,0.060545,-0.088807,1,,,,,,,-0.40951,-0.088807,-0.15521
-2.2918,-7.257,7.9597,0.9211,1,,,,,,,-2.2918,0.9211,-7.257
-4.0214,-12.8006,15.6199,-0.95647,1,,,,,,,-4.0214,-0.95647,-12.8006
-3.3884,-8.215,10.3315,0.98187,1,,,,,,,-3.3884,0.98187,-8.215
-2.0046,-0.49457,1.333,1.6543,1,,,,,,,-2.0046,1.6543,-0.49457
-1.7063,2.7956,-2.378,-2.3491,1,,,,,,,-1.7063,-2.3491,2.7956
-1.6386,3.3584,-1.7302,-3.5646,1,,,,,,,-1.6386,-3.5646,3.3584
-0.41645,0.32487,-0.33617,-0.36036,1,,,,,,,-0.41645,-0.36036,0.32487
-1.5877,-6.6072,5.8022,0.31593,1,,,,,,,-1.5877,0.31593,-6.6072
-2.5961,-9.349,9.7942,-0.28018,1,,,,,,,-2.5961,-0.28018,-9.349
-1.5228,-6.4789,5.7568,0.87325,1,,,,,,,-1.5228,0.87325,-6.4789
-0.53072,-0.097265,-0.21793,1.0426,1,,,,,,,-0.53072,1.0426,-0.097265
-0.49081,2.8452,-3.6436,-3.1004,1,,,,,,,-0.49081,-3.1004,2.8452
-6.5773,6.8017,0.85483,-7.5344,1,,,,,,,-6.5773,-7.5344,6.8017
-2.4621,2.7645,-0.62578,-2.8573,1,,,,,,,-2.4621,-2.8573,2.7645
-1.3995,-1.9162,2.5154,0.59912,1,,,,,,,-1.3995,0.59912,-1.9162
-2.3221,-9.3304,9.233,-0.79871,1,,,,,,,-2.3221,-0.79871,-9.3304
-3.73,-12.9723,12.9817,-2.684,1,,,,,,,-3.73,-2.684,-12.9723
